t [s]	Ux [V]	Uy [V]
16,913972	-1,000457	0,006354
16,923972	-1,032321	0,002526
16,933972	-1,071832	0,006354
16,956503	-1,163599	0,008906
16,966503	-1,223503	0,002526
16,976503	-1,268112	0,002526
16,986503	-1,311446	0,002526
16,996503	-1,342035	0,010181
17,006503	-1,348408	0,008906
17,016503	-1,345859	0,005078
17,026503	-1,350957	0,006354
17,036503	-1,35733	0,002526
17,046503	-1,359879	0,006354
17,064399	-1,362428	0,002526
17,074399	-1,363703	0,006354
17,084399	-1,359879	0,006354
17,094399	-1,362428	0,010181
17,104399	-1,366252	0,003802
17,114399	-1,367526	0,002526
17,124399	-1,366252	0,002526
17,134399	-1,362428	0,006354
17,144399	-1,362428	0,006354
17,154399	-1,362428	0,002526
17,176621	-1,364977	0,002526
17,186621	-1,361154	0,010181
17,196621	-1,362428	0,008906
17,206621	-1,363703	0,006354
17,216621	-1,359879	0,010181
17,226621	-1,366252	0,002526
17,236621	-1,366252	0,002526
17,246621	-1,363703	0,006354
17,256621	-1,359879	0,008906
17,266621	-1,363703	0,008906
17,294989	-1,366252	0,003802
17,304989	-1,363703	0,006354
17,314989	-1,359879	0,006354
17,324989	-1,362428	0,003802
17,334989	-1,363703	0,010181
17,344989	-1,361154	0,006354
17,354989	-1,362428	0,006354
17,364989	-1,362428	0,002526
17,374989	-1,366252	0,00763
17,384989	-1,359879	0,008906
17,413426	-1,359879	0,008906
17,423426	-1,361154	0,006354
17,433426	-1,361154	0,006354
17,443426	-1,362428	0,00763
17,453426	-1,366252	0,002526
17,463426	-1,366252	0,003802
17,473426	-1,363703	0,006354
17,483426	-1,359879	0,005078
17,493426	-1,363703	0,006354
17,503426	-1,366252	0,003802
17,526089	-1,362428	0,008906
17,536089	-1,363703	0,005078
17,546089	-1,363703	0,006354
17,556089	-1,366252	0,003802
17,566089	-1,362428	0,003802
17,576089	-1,361154	0,006354
17,586089	-1,362428	0,002526
17,596089	-1,367526	0,006354
17,606089	-1,366252	0,00763
17,616089	-1,366252	0,002526
17,635764	-1,359879	0,008906
17,645764	-1,363703	0,006354
17,655764	-1,361154	0,006354
17,665764	-1,367526	0,002526
17,675764	-1,359879	0,010181
17,685764	-1,363703	0,005078
17,695764	-1,363703	0,006354
17,705764	-1,362428	0,008906
17,715764	-1,359879	0,008906
17,725764	-1,361154	0,008906
17,748717	-1,361154	0,008906
17,758717	-1,362428	0,00763
17,768717	-1,362428	0,003802
17,778717	-1,367526	0,006354
17,788717	-1,362428	0,006354
17,798717	-1,361154	0,006354
17,808717	-1,361154	0,005078
17,818717	-1,35733	0,008906
17,828717	-1,366252	0,002526
17,838717	-1,366252	0,002526
17,861971	-1,359879	0,008906
17,871971	-1,362428	0,006354
17,881971	-1,363703	0,006354
17,891971	-1,363703	0,005078
17,901971	-1,363703	0,006354
17,911971	-1,361154	0,008906
17,921971	-1,361154	0,008906
17,931971	-1,359879	0,008906
17,941971	-1,361154	0,005078
17,951971	-1,363703	0,005078
17,977407	-1,362428	0,006354
17,987407	-1,366252	0,003802
17,997407	-1,361154	0,006354
18,007407	-1,361154	0,006354
18,017407	-1,359879	0,008906
18,027407	-1,362428	0,008906
18,037407	-1,363703	0,006354
18,047407	-1,362428	0,008906
18,057407	-1,366252	0,005078
18,067407	-1,362428	0,005078
18,096591	-1,361154	0,008906
18,106591	-1,363703	0,003802
18,116591	-1,359879	0,006354
18,126591	-1,361154	0,006354
18,136591	-1,362428	0,003802
18,146591	-1,367526	0,006354
18,156591	-1,363703	0,010181
18,166591	-1,359879	0,008906
18,176591	-1,367526	0,002526
18,186591	-1,362428	0,008906
18,213136	-1,361154	0,006354
18,223136	-1,356055	0,010181
18,233136	-1,35733	0,008906
18,243136	-1,361154	0,006354
18,253136	-1,356055	0,005078
18,263136	-1,359879	0,002526
18,273136	-1,363703	0,003802
18,283136	-1,363703	0,006354
18,293136	-1,35733	0,008906
18,303136	-1,363703	0,002526
18,316791	-1,359879	0,008906
18,326791	-1,362428	0,006354
18,336791	-1,362428	0,006354
18,346791	-1,363703	0,002526
18,356791	-1,359879	0,005078
18,366791	-1,364977	0,002526
18,376791	-1,367526	0,008906
18,386791	-1,363703	0,006354
18,396791	-1,37135	0,002526
18,406791	-1,373899	0,008906
18,426307	-1,373899	0,008906
18,436307	-1,375174	0,003802
18,446307	-1,373899	0,010181
18,456307	-1,378997	0,003802
18,466307	-1,376448	0,005078
18,476307	-1,375174	0,010181
18,486307	-1,378997	0,006354
18,496307	-1,368801	0,006354
18,506307	-1,373899	0,006354
18,516307	-1,370075	0,006354
18,546973	-1,37135	0,002526
18,556973	-1,362428	0,005078
18,566973	-1,367526	0,010181
18,576973	-1,367526	0,003802
18,586973	-1,366252	0,006354
18,596973	-1,350957	0,010181
18,606973	-1,352232	0,002526
18,616973	-1,335663	0,006354
18,626973	-1,317819	0,010181
18,636973	-1,307623	0,008906
18,659749	-1,266837	0,006354
18,669749	-1,240072	0,003802
18,679749	-1,224777	0,006354
18,689749	-1,181443	0,008906
18,699749	-1,154677	0,006354
18,709749	-1,126637	0,006354
18,719749	-1,103695	0,008906
18,729749	-1,073106	0,002526
18,739749	-1,032321	0,008906
18,749749	-1,003006	0,006354
18,7635	-0,948201	0,006354
18,7735	-0,901043	0,006354
18,7835	-0,864081	0,003802
18,7935	-0,816923	0,010181
18,8035	-0,774863	0,010181
18,8135	-0,728979	0,00763
18,8235	-0,689468	0,003802
18,8335	-0,633388	0,008906
18,8435	-0,584955	0,002526
18,8535	-0,525052	0,006354
18,8724	-0,414166	0,008906
18,8824	-0,351713	0,006354
18,8924	-0,284162	0,006354
18,9024	-0,210239	0,006354
18,9124	-0,143962	0,006354
18,9224	-0,057293	0,003802
18,9324	0,019179	0,002526
18,9424	0,103299	0,010181
18,9524	0,175949	0,005078
18,9624	0,262618	0,008906
18,988097	0,46782	0,006354
18,998097	0,548116	0,006354
19,008097	0,618216	0,006354
19,018097	0,680669	0,010181
19,028097	0,755867	0,006354
19,038097	0,806849	0,005078
19,048097	0,859105	0,008906
19,058097	0,911361	0,002526
19,068097	0,969991	0,006354
19,078097	1,019698	0,00763
19,109157	1,164996	0,006354
19,119157	1,207056	0,002526
19,129157	1,249116	0,003802
19,139157	1,293725	0,010181
19,149157	1,329413	0,002526
19,159157	1,37912	0,006354
19,169157	1,423729	0,008906
19,179157	1,481083	0,002526
19,189157	1,530791	0,00763
19,199157	1,590694	0,006354
19,22413	1,746189	0,006354
19,23413	1,81374	0,006354
19,24413	1,887664	0,002526
19,25413	1,961587	0,008906
19,26413	2,027864	0,002526
19,27413	2,096689	0,008906
19,28413	2,156593	0,005078
19,29413	2,212673	0,005078
19,30413	2,267478	0,010181
19,31413	2,313362	0,00763
19,329827	2,383462	0,006354
19,339827	2,429346	0,006354
19,349827	2,466307	0,003802
19,359827	2,499446	0,006354
19,369827	2,538956	0,005078
19,379827	2,574644	0,010181
19,389827	2,606507	0,002526
19,399827	2,653666	0,006354
19,409827	2,694451	0,005078
19,419827	2,737786	0,003802
19,436064	2,80916	0,006354
19,446064	2,847397	0,006354
19,456064	2,897104	0,006354
19,466064	2,937889	0,006354
19,476064	2,973577	0,005078
19,486064	3,006715	0,002526
19,496064	3,043677	0,006354
19,506064	3,078089	0,006354
19,516064	3,111228	0,008906
19,526064	3,135444	0,005078
19,544894	3,181328	0,006354
19,554894	3,197897	0,003802
19,564894	3,224662	0,002526
19,574894	3,256526	0,006354
19,584894	3,283291	0,005078
19,594894	3,311331	0,006354
19,604894	3,345744	0,002526
19,614894	3,386529	0,006354
19,624894	3,429864	0,006354
19,634894	3,474473	0,006354
19,653898	3,578986	0,006354
19,663898	3,63634	0,006354
19,673898	3,696244	0,006354
19,683898	3,759971	0,006354
19,693898	3,816051	0,005078
19,703898	3,873406	0,005078
19,713898	3,944781	0,008906
19,723898	4,004684	0,006354
19,733898	4,069686	0,003802
19,743898	4,124491	0,008906
19,762888	4,231553	0,008906
19,772888	4,273613	0,002526
19,782888	4,322046	0,002526
19,792888	4,369204	0,008906
19,802888	4,413813	0,006354
19,812888	4,467344	0,010181
19,822888	4,515777	0,008906
19,832888	4,562935	0,002526
19,842888	4,615192	0,002526
19,852888	4,672546	0,010181
19,876122	4,791079	0,003802
19,886122	4,853532	0,008906
19,896122	4,912161	0,008906
19,906122	4,966966	0,008906
19,916122	5,019223	0,006354
19,926122	5,077852	0,006354
19,936122	5,128834	0,006354
19,946122	5,183639	0,003802
19,956122	5,240994	0,006354
19,966122	5,295799	0,008906
19,984816	5,396488	0,002526
19,994816	5,444921	0,008906
20,004816	5,495903	0,006354
20,014816	5,534139	0,003802
20,024816	5,580023	0,008906
20,034816	5,618259	0,006354
20,044816	5,664143	0,008906
20,054816	5,702379	0,005078
20,064816	5,743165	0,003802
20,074816	5,782676	0,010181
20,097683	5,852776	0,006354
20,107683	5,885914	0,006354
20,117683	5,917777	0,00763
20,127683	5,944543	0,006354
20,137683	5,977681	0,00763
20,147683	6,00827	0,006354
20,157683	6,037585	0,00763
20,167683	6,068174	0,00763
20,177683	6,089841	0,002526
20,187683	6,121705	0,008906
20,203023	6,156117	0,006354
20,213023	6,179059	0,010181
20,223023	6,200727	0,002526
20,233023	6,221119	0,002526
20,243023	6,240237	0,008906
20,253023	6,254257	0,006354
20,263023	6,270827	0,006354
20,273023	6,283572	0,006354
20,283023	6,291219	0,006354
20,293023	6,309063	0,006354
20,312779	6,339652	0,008906
20,322779	6,346025	0,005078
20,332779	6,362594	0,006354
20,342779	6,371516	0,008906
20,352779	6,381712	0,003802
20,362779	6,390634	0,00763
20,372779	6,403379	0,006354
20,382779	6,41485	0,008906
20,392779	6,425047	0,008906
20,402779	6,436518	0,008906
20,424919	6,459459	0,003802
20,434919	6,477303	0,008906
20,444919	6,482401	0,006354
20,454919	6,495147	0,008906
20,464919	6,504068	0,006354
20,474919	6,51299	0,008906
20,484919	6,515539	0,006354
20,494919	6,52701	0,010181
20,504919	6,532108	0,002526
20,514919	6,543579	0,002526
20,531257	6,553776	0,010181
20,541257	6,558874	0,008906
20,551257	6,565247	0,002526
20,561257	6,576718	0,00763
20,571257	6,576718	0,002526
20,581257	6,58309	0,001251
20,591257	6,593287	0,006354
20,601257	6,604758	0,00763
20,611257	6,614954	0,006354
20,621257	6,620052	0,010181
20,641119	6,642994	0,003802
20,651119	6,660838	0,008906
20,661119	6,665936	0,002526
20,671119	6,687603	0,010181
20,681119	6,700349	0,006354
20,691119	6,711819	0,002526
20,701119	6,732212	0,006354
20,711119	6,747507	0,006354
20,721119	6,761527	0,006354
20,731119	6,780645	0,006354
20,754431	6,818881	0,005078
20,764431	6,832901	0,00763
20,774431	6,844372	0,006354
20,784431	6,86349	0,008906
20,794431	6,874961	0,003802
20,804431	6,881334	0,003802
20,814431	6,901727	0,00763
20,824431	6,918296	0,010181
20,834431	6,929767	0,008906
20,844431	6,937414	0,006354
20,86449	6,965454	0,006354
20,87449	6,9782	0,006354
20,88449	6,987121	0,003802
20,89449	6,999867	0,002526
20,90449	7,012612	0,003802
20,91449	7,026632	0,002526
20,92449	7,038103	0,006354
20,93449	7,054672	0,010181
20,94449	7,06232	0,002526
20,95449	7,072516	0,006354
20,982408	7,109478	0,008906
20,992408	7,11585	0,008906
21,002408	7,128596	0,006354
21,012408	7,136243	0,005078
21,022408	7,14644	0,006354
21,032408	7,156636	0,010181
21,042408	7,164283	0,010181
21,052408	7,17193	0,008906
21,062408	7,178303	0,006354
21,072408	7,18595	0,002526
21,095399	7,215265	0,008906
21,105399	7,226736	0,006354
21,115399	7,234383	0,006354
21,125399	7,24458	0,003802
21,135399	7,261149	0,005078
21,145399	7,273894	0,008906
21,155399	7,278992	0,006354
21,165399	7,289189	0,006354
21,175399	7,304483	0,008906
21,185399	7,313405	0,006354
21,20389	7,338896	0,006354
21,21389	7,35674	0,006354
21,22389	7,372034	0,00763
21,23389	7,38478	0,008906
21,24389	7,400074	0,008906
21,25389	7,421741	0,006354
21,26389	7,443409	0,002526
21,27389	7,467625	0,006354
21,28389	7,503312	0,002526
21,29389	7,540274	0,002526
21,307884	7,598903	0,006354
21,317884	7,647336	0,006354
21,327884	7,689396	0,008906
21,337884	7,731456	0,006354
21,347884	7,782438	0,006354
21,357884	7,829596	0,002526
21,367884	7,883127	0,006354
21,377884	7,927736	0,006354
21,387884	7,978718	0,006354
21,397884	8,009307	0,003802
21,420656	8,083231	0,006354
21,430656	8,108722	0,008906
21,440656	8,136762	0,006354
21,450656	8,157154	0,008906
21,460656	8,177547	0,002526
21,470656	8,200489	0,010181
21,480656	8,224705	0,002526
21,490656	8,246373	0,008906
21,500656	8,261667	0,002526
21,510656	8,284609	0,006354
21,532685	8,339414	0,00763
21,542685	8,364905	0,002526
21,552685	8,392945	0,008906
21,562685	8,424809	0,006354
21,572685	8,452849	0,008906
21,582685	8,477065	0,003802
21,592685	8,511478	0,008906
21,602685	8,538244	0,005078
21,612685	8,559911	0,005078
21,622685	8,585402	0,008906
21,65182	8,591774	0,006354
21,66182	8,587951	0,006354
21,67182	8,591774	0,002526
21,68182	8,589225	0,006354
21,69182	8,591774	0,010181
21,70182	8,594324	0,006354
21,71182	8,595598	0,008906
21,72182	8,5905	0,003802
21,73182	8,591774	0,006354
21,74182	8,595598	0,006354
21,767979	8,591774	0,006354
21,777979	8,595598	0,010181
21,787979	8,587951	0,002526
21,797979	8,591774	0,006354
21,807979	8,594324	0,008906
21,817979	8,594324	0,005078
21,827979	8,595598	0,005078
21,837979	8,591774	0,008906
21,847979	8,589225	0,002526
21,857979	8,596873	0,008906
21,876805	8,570107	0,006354
21,886805	8,549714	0,002526
21,896805	8,53442	0,008906
21,906805	8,511478	0,002526
21,916805	8,491085	0,008906
21,926805	8,463045	0,005078
21,936805	8,431182	0,006354
21,946805	8,398044	0,002526
21,956805	8,373827	0,010181
21,966805	8,339414	0,002526
21,983551	8,276962	0,006354
21,993551	8,237451	0,003802
22,003551	8,201763	0,006354
22,013551	8,15588	0,002526
22,023551	8,112545	0,010181
22,033551	8,060289	0,005078
22,043551	8,014405	0,008906
22,053551	7,964698	0,010181
22,063551	7,912442	0,002526
22,073551	7,86146	0,002526
22,095791	7,73528	0,008906
22,105791	7,6792	0,008906
22,115791	7,612923	0,006354
22,125791	7,551745	0,002526
22,135791	7,495665	0,002526
22,145791	7,437036	0,002526
22,155791	7,380956	0,006354
22,165791	7,327425	0,002526
22,175791	7,276443	0,002526
22,185791	7,224187	0,003802
22,215068	7,075065	0,006354
22,225068	7,022809	0,006354
22,235068	6,974376	0,00763
22,245068	6,929767	0,002526
22,255068	6,885158	0,006354
22,265068	6,840549	0,006354
22,275068	6,794665	0,003802
22,285068	6,753879	0,006354
22,295068	6,711819	0,003802
22,305068	6,672309	0,010181
22,328247	6,580541	0,006354
22,338247	6,546128	0,00763
22,348247	6,504068	0,006354
22,358247	6,459459	0,006354
22,368247	6,426321	0,006354
22,378247	6,388085	0,006354
22,388247	6,340927	0,005078
22,398247	6,292494	0,006354
22,408247	6,245336	0,002526
22,418247	6,195628	0,006354
22,432557	6,135725	0,008906
22,442557	6,09239	0,008906
22,452557	6,049056	0,003802
22,462557	6,009545	0,006354
22,472557	5,958563	0,006354
22,482557	5,906306	0,003802
22,492557	5,860423	0,005078
22,502557	5,800519	0,008906
22,512557	5,735517	0,002526
22,522557	5,674339	0,002526
22,550467	5,493354	0,00763
22,560467	5,421979	0,006354
22,570467	5,355703	0,008906
22,580467	5,285603	0,008906
22,590467	5,22315	0,005078
22,600467	5,161972	0,008906
22,610467	5,09697	0,006354
22,620467	5,035792	0,008906
22,630467	4,972064	0,008906
22,640467	4,908337	0,010181
22,669158	4,729901	0,006354
22,679158	4,669997	0,002526
22,689158	4,622839	0,003802
22,699158	4,566759	0,003802
22,709158	4,514502	0,008906
22,719158	4,463521	0,008906
22,729158	4,404892	0,006354
22,739158	4,343713	0,002526
22,749158	4,294006	0,006354
22,759158	4,236651	0,002526
22,781079	4,102824	0,005078
22,791079	4,037822	0,006354
22,801079	3,971546	0,003802
22,811079	3,911642	0,002526
22,821079	3,847915	0,003802
22,831079	3,791835	0,002526
22,841079	3,747226	0,002526
22,851079	3,702617	0,006354
22,861079	3,654184	0,008906
22,871079	3,6083	0,006354
22,885099	3,553495	0,005078
22,895099	3,507611	0,003802
22,905099	3,465551	0,010181
22,915099	3,422217	0,008906
22,925099	3,378882	0,008906
22,935099	3,325351	0,006354
22,945099	3,282017	0,006354
22,955099	3,237408	0,006354
22,965099	3,190249	0,00763
22,975099	3,144366	0,008906
22,997274	3,037304	0,006354
23,007274	2,986322	0,003802
23,017274	2,941713	0,006354
23,027274	2,895829	0,008906
23,037274	2,843573	0,008906
23,047274	2,796415	0,008906
23,057274	2,745433	0,006354
23,067274	2,694451	0,006354
23,077274	2,633273	0,006354
23,087274	2,574644	0,003802
23,105299	2,465033	0,002526
23,115299	2,405129	0,002526
23,125299	2,349049	0,002526
23,135299	2,287871	0,003802
23,145299	2,222869	0,006354
23,155299	2,159142	0,002526
23,165299	2,101787	0,006354
23,175299	2,035511	0,00763
23,185299	1,974333	0,005078
23,195299	1,913154	0,006354
23,217777	1,789524	0,008906
23,227777	1,728345	0,006354
23,237777	1,685011	0,003802
23,247777	1,636578	0,006354
23,257777	1,581773	0,006354
23,267777	1,543536	0,006354
23,277777	1,506574	0,006354
23,287777	1,467063	0,005078
23,297777	1,42118	0,008906
23,307777	1,381669	0,006354
23,332012	1,282254	0,002526
23,342012	1,25294	0,008906
23,352012	1,213429	0,006354
23,362012	1,172643	0,002526
23,372012	1,14078	0,003802
23,382012	1,107642	0,005078
23,392012	1,077052	0,008906
23,402012	1,04264	0,006354
23,412012	1,008227	0,005078
23,422012	0,975089	0,006354
23,450362	0,8744	0,006354
23,460362	0,838712	0,005078
23,470362	0,808123	0,006354
23,480362	0,767338	0,00763
23,490362	0,727827	0,006354
23,500362	0,681943	0,006354
23,510362	0,647531	0,006354
23,520362	0,611843	0,003802
23,530362	0,576156	0,003802
23,540362	0,53537	0,005078
23,563462	0,448701	0,008906
23,573462	0,40919	0,006354
23,583462	0,364581	0,006354
23,593462	0,321247	0,006354
23,603462	0,274089	0,006354
23,613462	0,224381	0,002526
23,623462	0,179772	0,003802
23,633462	0,135163	0,003802
23,643462	0,094378	0,006354
23,653462	0,04467	0,002526
23,672857	-0,030528	0,008906
23,682857	-0,06749	0,002526
23,692857	-0,107001	0,006354
23,702857	-0,143962	0,002526
23,712857	-0,174552	0,003802
23,722857	-0,197493	0,008906
23,732857	-0,233181	0,001251
23,742857	-0,259946	0,002526
23,752857	-0,282888	0,006354
23,762857	-0,316026	0,002526
23,785862	-0,370832	0,005078
23,795862	-0,393773	0,003802
23,805862	-0,414166	0,002526
23,815862	-0,442206	0,003802
23,825862	-0,462599	0,003802
23,835862	-0,486815	0,003802
23,845862	-0,507208	0,003802
23,855862	-0,536523	0,006354
23,865862	-0,564563	0,006354
23,875862	-0,590053	0,008906
23,89217	-0,632113	0,008906
23,90217	-0,660153	0,006354
23,91217	-0,685644	0,006354
23,92217	-0,709861	0,008906
23,93217	-0,739175	0,006354
23,94217	-0,760843	0,00763
23,95217	-0,786334	0,008906
23,96217	-0,808001	0,005078
23,97217	-0,839864	0,003802
23,98217	-0,856434	0,006354
24,00173	-0,902317	0,003802
24,01173	-0,920161	0,006354
24,02173	-0,941828	0,008906
24,03173	-0,960946	0,008906
24,04173	-0,981339	0,008906
24,05173	-1,003006	0,010181
24,06173	-1,02085	0,005078
24,07173	-1,032321	0,00763
24,08173	-1,051439	0,008906
24,09173	-1,069283	0,010181
24,114782	-1,110068	0,006354
24,124782	-1,121539	0,006354
24,134782	-1,140657	0,006354
24,144782	-1,148305	0,006354
24,154782	-1,167423	0,003802
24,164782	-1,185266	0,00763
24,174782	-1,201835	0,006354
24,184782	-1,214581	0,008906
24,194782	-1,226052	0,008906
24,204782	-1,232425	0,006354
24,232524	-1,251543	0,006354
24,242524	-1,252817	0,006354
24,252524	-1,242621	0,008906
24,262524	-1,241346	0,010181
24,272524	-1,237523	0,008906
24,282524	-1,240072	0,006354
24,292524	-1,241346	0,006354
24,302524	-1,236248	0,006354
24,312524	-1,228601	0,00763
24,322524	-1,222228	0,010181
24,337175	-1,206934	0,002526
24,347175	-1,187815	0,008906
24,357175	-1,172521	0,006354
24,367175	-1,153403	0,006354
24,377175	-1,143206	0,00763
24,387175	-1,115166	0,006354
24,397175	-1,097323	0,006354
24,407175	-1,073106	0,003802
24,417175	-1,03487	0,008906
24,427175	-1,011928	0,006354
24,444931	-0,949475	0,00763
24,454931	-0,917612	0,006354
24,464931	-0,883199	0,003802
24,474931	-0,843688	0,008906
24,484931	-0,805452	0,006354
24,494931	-0,771039	0,006354
24,504931	-0,727704	0,008906
24,514931	-0,688193	0,006354
24,524931	-0,644859	0,002526
24,534931	-0,598975	0,008906
24,553213	-0,511032	0,00763
24,563213	-0,454952	0,010181
24,573213	-0,407793	0,006354
24,583213	-0,360635	0,002526
24,593213	-0,308379	0,002526
24,603213	-0,244652	0,006354
24,613213	-0,192395	0,00763
24,623213	-0,122295	0,006354
24,633213	-0,056019	0,006354
24,643213	0,014081	0,008906
24,665586	0,167027	0,00763
24,675586	0,239676	0,005078
24,685586	0,318698	0,006354
24,695586	0,388798	0,008906
24,705586	0,462721	0,006354
24,715586	0,539194	0,006354
24,725586	0,620765	0,008906
24,735586	0,687041	0,003802
24,745586	0,774985	0,006354
24,755586	0,841261	0,006354
24,785257	1,087249	0,008906
24,795257	1,170094	0,008906
24,805257	1,255489	0,008906
24,815257	1,33706	0,006354
24,825257	1,418631	0,006354
24,835257	1,5053	0,002526
24,845257	1,585596	0,00763
24,855257	1,674814	0,010181
24,865257	1,747464	0,006354
24,875257	1,82776	0,006354
24,895123	1,976882	0,006354
24,905123	2,045707	0,006354
24,915123	2,114533	0,003802
24,925123	2,184633	0,005078
24,935123	2,249635	0,006354
24,945123	2,312087	0,002526
24,955123	2,369442	0,006354
24,965123	2,433169	0,006354
24,975123	2,494347	0,005078
24,985123	2,551702	0,008906
25,00266	2,658764	0,006354
25,01266	2,707197	0,003802
25,02266	2,7671	0,008906
25,03266	2,819357	0,006354
25,04266	2,866515	0,002526
25,05266	2,926418	0,005078
25,06266	2,986322	0,006354
25,07266	3,0475	0,005078
25,08266	3,118875	0,008906
25,09266	3,1877	0,003802
25,115905	3,368686	0,005078
25,125905	3,452806	0,010181
25,135905	3,533102	0,006354
25,145905	3,615948	0,003802
25,155905	3,698793	0,006354
25,165905	3,780364	0,006354
25,175905	3,856837	0,006354
25,185905	3,932035	0,006354
25,195905	3,999586	0,005078
25,205905	4,065862	0,006354
25,234536	4,240475	0,006354
25,244536	4,291457	0,006354
25,254536	4,33989	0,006354
25,264536	4,387048	0,002526
25,274536	4,431657	0,008906
25,284536	4,476266	0,010181
25,294536	4,519601	0,006354
25,304536	4,565484	0,00763
25,314536	4,619015	0,011457
25,324536	4,669997	0,006354
25,339491	4,74647	0,006354
25,349491	4,798726	0,006354
25,359491	4,848433	0,003802
25,369491	4,895592	0,003802
25,379491	4,949123	0,006354
25,389491	4,996281	0,006354
25,399491	5,05491	0,006354
25,409491	5,104617	0,006354
25,419491	5,165795	0,010181
25,429491	5,220601	0,006354
25,452961	5,356977	0,003802
25,462961	5,424528	0,008906
25,472961	5,48953	0,010181
25,482961	5,551983	0,006354
25,492961	5,610612	0,005078
25,502961	5,664143	0,006354
25,512961	5,712576	0,001251
25,522961	5,767381	0,008906
25,532961	5,818363	0,006354
25,542961	5,866796	0,005078
25,562341	5,948366	0,002526
25,572341	5,992976	0,006354
25,582341	6,031212	0,006354
25,592341	6,069448	0,002526
25,602341	6,103861	0,005078
25,612341	6,139548	0,00763
25,622341	6,168863	0,006354
25,632341	6,203276	0,006354
25,642341	6,231316	0,006354
25,652341	6,255532	0,006354
25,670234	6,300141	0,003802
25,680234	6,328181	0,006354
25,690234	6,357496	0,002526
25,700234	6,38681	0,008906
25,710234	6,417399	0,006354
25,720234	6,446714	0,006354
25,730234	6,476028	0,003802
25,740234	6,516814	0,006354
25,750234	6,556325	0,010181
25,760234	6,593287	0,005078
25,783508	6,678681	0,008906
25,793508	6,70927	0,00763
25,803508	6,73731	0,002526
25,813508	6,764076	0,003802
25,823508	6,79339	0,003802
25,833508	6,817607	0,002526
25,843508	6,840549	0,002526
25,853508	6,859667	0,006354
25,863508	6,874961	0,002526
25,873508	6,899178	0,006354
25,895163	6,931041	0,006354
25,905163	6,957807	0,008906
25,915163	6,971827	0,006354
25,925163	6,9782	0,006354
25,935163	6,997318	0,005078
25,945163	7,002416	0,002526
25,955163	7,010063	0,002526
25,965163	7,007514	0,002526
25,975163	7,016436	0,006354
25,985163	7,016436	0,006354
26,014199	7,02026	0,002526
26,024199	7,025358	0,008906
26,034199	7,027907	0,006354
26,044199	7,029181	0,00763
26,054199	7,026632	0,006354
26,064199	7,024083	0,002526
26,074199	7,024083	0,002526
26,084199	7,026632	0,006354
26,094199	7,027907	0,003802
26,104199	7,022809	0,006354
26,122592	7,022809	0,002526
26,132592	7,025358	0,002526
26,142592	7,026632	0,010181
26,152592	7,025358	0,003802
26,162592	7,026632	0,005078
26,172592	7,026632	0,006354
26,182592	7,029181	0,006354
26,192592	7,025358	0,003802
26,202592	7,026632	0,003802
26,212592	7,025358	0,010181
26,234749	7,029181	0,010181
26,244749	7,022809	0,002526
26,254749	7,025358	0,006354
26,264749	7,029181	0,008906
26,274749	7,025358	0,002526
26,284749	7,00369	0,006354
26,294749	6,976925	0,001251
26,304749	6,96163	0,002526
26,314749	6,936139	0,008906
26,324749	6,91957	0,006354
26,344546	6,866039	0,006354
26,354546	6,829078	0,003802
26,364546	6,797214	0,008906
26,374546	6,755154	0,00763
26,384546	6,716918	0,003802
26,394546	6,686329	0,006354
26,404546	6,650641	0,008906
26,414546	6,607307	0,006354
26,424546	6,575443	0,006354
26,434546	6,542305	0,002526
26,464351	6,430145	0,006354
26,474351	6,399556	0,008906
26,484351	6,367692	0,008906
26,494351	6,326907	0,003802
26,504351	6,293768	0,006354
26,514351	6,263179	0,006354
26,524351	6,222394	0,008906
26,534351	6,170137	0,006354
26,544351	6,119156	0,001251
26,554351	6,068174	0,002526
26,58164	5,925425	0,008906
26,59164	5,86807	0,002526
26,60164	5,81199	0,002526
26,61164	5,749537	0,006354
26,62164	5,701105	0,002526
26,63164	5,64375	0,002526
26,64164	5,591494	0,002526
26,65164	5,543061	0,003802
26,66164	5,492079	0,003802
26,67164	5,437274	0,006354
26,690756	5,337859	0,005078
26,700756	5,272857	0,006354
26,710756	5,207855	0,002526
26,720756	5,149226	0,002526
26,730756	5,086774	0,005078
26,740756	5,025595	0,006354
26,750756	4,965692	0,003802
26,760756	4,908337	0,00763
26,770756	4,848433	0,006354
26,780756	4,779608	0,003802
26,800556	4,639408	0,006354
26,810556	4,562935	0,006354
26,820556	4,489012	0,008906
26,830556	4,413813	0,008906
26,840556	4,336066	0,006354
26,850556	4,264691	0,006354
26,860556	4,189493	0,005078
26,870556	4,114295	0,006354
26,880556	4,037822	0,008906
26,890556	3,963899	0,006354
26,920059	3,731931	0,006354
26,930059	3,65036	0,006354
26,940059	3,572613	0,008906
26,950059	3,493591	0,008906
26,960059	3,427315	0,006354
26,970059	3,35594	0,002526
26,980059	3,301135	0,005078
26,990059	3,237408	0,008906
27,000059	3,180053	0,006354
27,010059	3,122698	0,006354
27,026707	3,011813	0,006354
27,036707	2,951909	0,005078
27,046707	2,87926	0,002526
27,056707	2,821906	0,005078
27,066707	2,758178	0,008906
27,076707	2,694451	0,008906
27,086707	2,620527	0,006354
27,096707	2,546604	0,002526
27,106707	2,473955	0,003802
27,116707	2,396207	0,006354
27,139884	2,225418	0,008906
