t [s]	Ux [V]	Uy [V]
38,535698	-0,021606	0,008906
38,545698	0,056141	0,010181
38,555698	0,132614	0,002526
38,565698	0,207812	0,006354
38,575698	0,293207	0,006354
38,585698	0,36968	0,005078
38,595698	0,446152	0,010181
38,605698	0,520076	0,005078
38,615698	0,599098	0,005078
38,625698	0,670472	0,010181
38,647715	0,827241	0,002526
38,657715	0,899891	0,010181
38,667715	0,966167	0,006354
38,677715	1,033718	0,003802
38,687715	1,097445	0,002526
38,697715	1,164996	0,006354
38,707715	1,236371	0,008906
38,717715	1,302647	0,008906
38,727715	1,368923	0,006354
38,737715	1,437749	0,002526
38,759027	1,586871	0,010181
38,769027	1,65952	0,003802
38,779027	1,732169	0,003802
38,789027	1,807367	0,006354
38,799027	1,890213	0,006354
38,809027	1,961587	0,002526
38,819027	2,034236	0,002526
38,829027	2,109435	0,006354
38,839027	2,176985	0,010181
38,849027	2,243262	0,003802
38,873036	2,400031	0,006354
38,883036	2,465033	0,005078
38,893036	2,526211	0,005078
38,903036	2,579742	0,003802
38,913036	2,643469	0,003802
38,923036	2,703373	0,006354
38,933036	2,759453	0,006354
38,943036	2,815533	0,006354
38,953036	2,875437	0,008906
38,963036	2,926418	0,006354
38,981978	3,037304	0,006354
38,991978	3,094658	0,002526
39,001978	3,150738	0,008906
39,011978	3,210642	0,005078
39,021978	3,264173	0,005078
39,031978	3,318979	0,006354
39,041978	3,373784	0,002526
39,051978	3,431139	0,003802
39,061978	3,49614	0,006354
39,071978	3,556044	0,002526
39,095416	3,707715	0,002526
39,105416	3,775266	0,008906
39,115416	3,838993	0,006354
39,125416	3,90527	0,006354
39,135416	3,977919	0,008906
39,145416	4,049293	0,008906
39,155416	4,113021	0,006354
39,165416	4,175473	0,003802
39,175416	4,250671	0,010181
39,185416	4,316948	0,00763
39,201869	4,431657	0,00763
39,211869	4,49411	0,006354
39,221869	4,56421	0,006354
39,231869	4,621564	0,003802
39,241869	4,682743	0,002526
39,251869	4,74647	0,002526
39,261869	4,80255	0,006354
39,271869	4,870101	0,002526
39,281869	4,918533	0,006354
39,291869	4,979712	0,003802
39,311393	5,089323	0,005078
39,321393	5,150501	0,006354
39,331393	5,212954	0,006354
39,341393	5,269034	0,00763
39,351393	5,330212	0,005078
39,361393	5,385017	0,006354
39,371393	5,446195	0,005078
39,381393	5,507374	0,008906
39,391393	5,576199	0,006354
39,401393	5,646299	0,005078
39,424739	5,800519	0,003802
39,434739	5,871894	0,003802
39,444739	5,934346	0,006354
39,454739	6,003172	0,006354
39,464739	6,061801	0,006354
39,474739	6,125528	0,006354
39,484739	6,184157	0,008906
39,494739	6,241512	0,005078
39,504739	6,306514	0,006354
39,514739	6,365143	0,006354
39,537694	6,488774	0,00763
39,547694	6,539756	0,002526
39,557694	6,594561	0,008906
39,567694	6,642994	0,002526
39,577694	6,699074	0,006354
39,587694	6,752605	0,005078
39,597694	6,801038	0,00763
39,607694	6,844372	0,006354
39,617694	6,894079	0,006354
39,627694	6,932316	0,008906
39,646063	7,016436	0,006354
39,656063	7,057221	0,003802
39,666063	7,099281	0,008906
39,676063	7,142616	0,003802
39,686063	7,192323	0,010181
39,696063	7,229285	0,003802
39,706063	7,276443	0,006354
39,716063	7,310856	0,006354
39,726063	7,351641	0,003802
39,736063	7,38478	0,008906
39,750348	7,431938	0,008906
39,760348	7,465076	0,005078
39,770348	7,514783	0,006354
39,780348	7,559392	0,010181
39,790348	7,604001	0,006354
39,800348	7,65116	0,010181
39,810348	7,695769	0,002526
39,820348	7,731456	0,002526
39,830348	7,770967	0,008906
39,840348	7,811752	0,008906
39,867751	7,876754	0,006354
39,877751	7,907343	0,003802
39,887751	7,94558	0,006354
39,897751	7,967247	0,006354
39,907751	7,999111	0,006354
39,917751	8,0297	0,006354
39,927751	8,055191	0,006354
39,937751	8,084505	0,006354
39,947751	8,109996	0,005078
39,957751	8,130389	0,003802
39,987592	8,21196	0,008906
39,997592	8,234902	0,002526
40,007592	8,269314	0,006354
40,017592	8,297354	0,008906
40,027592	8,32412	0,002526
40,037592	8,345787	0,006354
40,047592	8,377651	0,006354
40,057592	8,392945	0,003802
40,067592	8,415887	0,006354
40,077592	8,433731	0,002526
40,095429	8,461771	0,006354
40,105429	8,480889	0,002526
40,115429	8,500007	0,003802
40,125429	8,511478	0,008906
40,135429	8,5204	0,002526
40,145429	8,528047	0,010181
40,155429	8,531871	0,002526
40,165429	8,533145	0,002526
40,175429	8,542067	0,006354
40,185429	8,54844	0,006354
40,20481	8,567558	0,006354
40,21481	8,573931	0,006354
40,22481	8,579029	0,003802
40,23481	8,587951	0,006354
40,24481	8,591774	0,008906
40,25481	8,595598	0,006354
40,26481	8,591774	0,008906
40,27481	8,591774	0,006354
40,28481	8,593049	0,008906
40,29481	8,5905	0,003802
40,310604	8,5905	0,006354
40,320604	8,594324	0,006354
40,330604	8,594324	0,006354
40,340604	8,5905	0,001251
40,350604	8,589225	0,006354
40,360604	8,589225	0,006354
40,370604	8,594324	0,010181
40,380604	8,5905	0,006354
40,390604	8,587951	0,006354
40,400604	8,593049	0,010181
40,431435	8,5905	0,006354
40,441435	8,5905	0,006354
40,451435	8,5905	0,008906
40,461435	8,593049	0,010181
40,471435	8,5905	0,008906
40,481435	8,586676	0,002526
40,491435	8,594324	0,006354
40,501435	8,587951	0,006354
40,511435	8,591774	0,003802
40,521435	8,5905	0,006354
40,548724	8,587951	0,001251
40,558724	8,585402	0,008906
40,568724	8,566284	0,002526
40,578724	8,550989	0,006354
40,588724	8,524224	0,003802
40,598724	8,496184	0,006354
40,608724	8,466869	0,008906
40,618724	8,432456	0,008906
40,628724	8,401867	0,006354
40,638724	8,362356	0,002526
40,6623	8,276962	0,00763
40,6723	8,223431	0,002526
40,6823	8,18392	0,008906
40,6923	8,124016	0,002526
40,7023	8,064113	0,006354
40,7123	8,005483	0,006354
40,7223	7,944305	0,008906
40,7323	7,874205	0,002526
40,7423	7,815576	0,005078
40,7523	7,758222	0,008906
40,770872	7,652434	0,008906
40,780872	7,597629	0,006354
40,790872	7,545372	0,006354
40,800872	7,489292	0,006354
40,810872	7,425565	0,008906
40,820872	7,360563	0,005078
40,830872	7,30066	0,00763
40,840872	7,240756	0,00763
40,850872	7,183401	0,003802
40,860872	7,136243	0,003802
40,888275	6,999867	0,006354
40,898275	6,945061	0,002526
40,908275	6,886432	0,00763
40,918275	6,834176	0,010181
40,928275	6,766625	0,006354
40,938275	6,69525	0,002526
40,948275	6,628974	0,006354
40,958275	6,565247	0,006354
40,968275	6,497696	0,005078
40,978275	6,432694	0,003802
41,00529	6,270827	0,010181
41,01529	6,20455	0,008906
41,02529	6,138274	0,006354
41,03529	6,065625	0,005078
41,04529	5,996799	0,002526
41,05529	5,925425	0,008906
41,06529	5,846403	0,002526
41,07529	5,781401	0,006354
41,08529	5,711301	0,006354
41,09529	5,65777	0,006354
41,124744	5,485706	0,003802
41,134744	5,432175	0,006354
41,144744	5,383743	0,010181
41,154744	5,331486	0,005078
41,164744	5,27923	0,002526
41,174744	5,233346	0,008906
41,184744	5,187463	0,006354
41,194744	5,133932	0,002526
41,204744	5,090597	0,008906
41,214744	5,034517	0,002526
41,241402	4,894317	0,002526
41,251402	4,842061	0,002526
41,261402	4,780883	0,006354
41,271402	4,722253	0,006354
41,281402	4,663624	0,006354
41,291402	4,607544	0,002526
41,301402	4,539993	0,006354
41,311402	4,482639	0,002526
41,321402	4,422735	0,006354
41,331402	4,352635	0,008906
41,353794	4,216259	0,008906
41,363794	4,146159	0,008906
41,373794	4,079882	0,008906
41,383794	4,011057	0,008906
41,393794	3,937133	0,006354
41,403794	3,864484	0,002526
41,413794	3,794384	0,006354
41,423794	3,728108	0,00763
41,433794	3,658008	0,006354
41,443794	3,591731	0,002526
41,459499	3,502513	0,008906
41,469499	3,445159	0,008906
41,479499	3,381431	0,00763
41,489499	3,325351	0,008906
41,499499	3,265448	0,006354
41,509499	3,202995	0,003802
41,519499	3,149464	0,006354
41,529499	3,092109	0,00763
41,539499	3,034755	0,008906
41,549499	2,9774	0,008906
41,572619	2,834651	0,005078
41,582619	2,776022	0,006354
41,592619	2,712295	0,005078
41,602619	2,644744	0,003802
41,612619	2,583566	0,008906
41,622619	2,522387	0,005078
41,632619	2,463758	0,006354
41,642619	2,400031	0,003802
41,652619	2,337578	0,003802
41,662619	2,272576	0,002526
41,68459	2,134925	0,008906
41,69459	2,064825	0,008906
41,70459	2,001098	0,005078
41,71459	1,942469	0,002526
41,72459	1,887664	0,002526
41,73459	1,840505	0,006354
41,74459	1,794622	0,008906
41,75459	1,747464	0,010181
41,76459	1,702854	0,006354
41,77459	1,664618	0,002526
41,799162	1,5754	0,006354
41,809162	1,538438	0,006354
41,819162	1,506574	0,006354
41,829162	1,473436	0,003802
41,839162	1,439023	0,005078
41,849162	1,403336	0,006354
41,859162	1,372747	0,008906
41,869162	1,343433	0,006354
41,879162	1,315393	0,006354
41,889162	1,282254	0,002526
41,91694	1,198134	0,010181
41,92694	1,158623	0,005078
41,93694	1,122936	0,008906
41,94694	1,079602	0,011457
41,95694	1,043914	0,008906
41,96694	1,001854	0,008906
41,97694	0,955971	0,003802
41,98694	0,91646	0,005078
41,99694	0,875674	0,006354
42,00694	0,837438	0,008906
42,022544	0,774985	0,002526
42,032544	0,736749	0,006354
42,042544	0,690865	0,008906
42,052544	0,644981	0,005078
42,062544	0,611843	0,008906
42,072544	0,569783	0,005078
42,082544	0,522625	0,006354
42,092544	0,48184	0,006354
42,102544	0,442329	0,008906
42,112544	0,398994	0,008906
42,126448	0,333992	0,003802
42,136448	0,302129	0,006354
42,146448	0,258794	0,006354
42,156448	0,219283	0,006354
42,166448	0,177223	0,003802
42,176448	0,137712	0,002526
42,186448	0,104574	0,002526
42,196448	0,065063	0,003802
42,206448	0,029376	0,006354
42,216448	-0,006311	0,006354
42,239564	-0,06749	0,006354
42,249564	-0,091706	0,006354
42,259564	-0,12357	0,008906
42,269564	-0,156708	0,008906
42,279564	-0,183473	0,002526
42,289564	-0,203866	0,006354
42,299564	-0,238279	0,00763
42,309564	-0,257397	0,003802
42,319564	-0,281613	0,002526
42,329564	-0,302006	0,002526
42,359273	-0,367008	0,006354
42,369273	-0,392499	0,003802
42,379273	-0,405244	0,00763
42,389273	-0,423088	0,006354
42,399273	-0,449853	0,006354
42,409273	-0,477893	0,002526
42,419273	-0,493188	0,010181
42,429273	-0,51613	0,008906
42,439273	-0,537797	0,008906
42,449273	-0,562013	0,00763
42,471433	-0,593877	0,006354
42,481433	-0,618093	0,002526
42,491433	-0,632113	0,002526
42,501433	-0,649957	0,006354
42,511433	-0,667801	0,002526
42,521433	-0,683095	0,005078
42,531433	-0,704763	0,006354
42,541433	-0,718783	0,005078
42,551433	-0,74045	0,006354
42,561433	-0,762117	0,006354
42,589349	-0,836041	0,006354
42,599349	-0,862806	0,00763
42,609349	-0,898494	0,002526
42,619349	-0,929083	0,002526
42,629349	-0,967319	0,002526
42,639349	-1,001732	0,006354
42,649349	-1,04889	0,008906
42,659349	-1,099872	0,008906
42,669349	-1,143206	0,002526
42,679349	-1,182717	0,008906
42,704935	-1,285955	0,006354
42,714935	-1,310172	0,006354
42,724935	-1,347134	0,010181
42,734935	-1,354781	0,006354
42,744935	-1,350957	0,006354
42,754935	-1,359879	0,006354
42,764935	-1,359879	0,008906
42,774935	-1,361154	0,006354
42,784935	-1,363703	0,008906
42,794935	-1,366252	0,002526
42,811156	-1,364977	0,008906
42,821156	-1,363703	0,008906
42,831156	-1,366252	0,008906
42,841156	-1,370075	0,006354
42,851156	-1,362428	0,008906
42,861156	-1,370075	0,006354
42,871156	-1,366252	0,006354
42,881156	-1,366252	0,00763
42,891156	-1,366252	0,005078
42,901156	-1,364977	0,006354
42,930169	-1,366252	0,006354
42,940169	-1,366252	0,008906
42,950169	-1,366252	0,002526
42,960169	-1,362428	0,00763
42,970169	-1,366252	0,006354
42,980169	-1,368801	0,003802
42,990169	-1,364977	0,010181
43,000169	-1,370075	0,003802
43,010169	-1,366252	0,006354
43,020169	-1,367526	0,005078
43,05026	-1,368801	0,002526
43,06026	-1,370075	0,002526
43,07026	-1,366252	0,006354
43,08026	-1,366252	0,005078
43,09026	-1,366252	0,006354
43,10026	-1,363703	0,008906
43,11026	-1,37135	0,006354
43,12026	-1,366252	0,006354
43,13026	-1,366252	0,006354
43,14026	-1,363703	0,008906
43,168788	-1,363703	0,008906
43,178788	-1,366252	0,008906
43,188788	-1,366252	0,010181
43,198788	-1,367526	0,005078
43,208788	-1,368801	0,006354
43,218788	-1,366252	0,002526
43,228788	-1,368801	0,002526
43,238788	-1,363703	0,008906
43,248788	-1,37135	0,002526
43,258788	-1,364977	0,006354
