t [s]	Ux [V]	Uy [V]
24,436298	5,46149	0,00763
24,459543	5,567277	0,008906
24,469543	5,605514	0,006354
24,479543	5,655221	0,006354
24,489543	5,704928	0,006354
24,499543	5,744439	0,003802
24,509543	5,791597	0,006354
24,519543	5,837481	0,008906
24,529543	5,875717	0,008906
24,539543	5,908856	0,003802
24,549543	5,953465	0,006354
24,573905	6,038859	0,002526
24,583905	6,07837	0,010181
24,593905	6,111508	0,002526
24,603905	6,147196	0,002526
24,613905	6,181608	0,006354
24,623905	6,214747	0,00763
24,633905	6,24661	0,006354
24,643905	6,278474	0,006354
24,653905	6,311612	0,010181
24,663905	6,337103	0,006354
24,681952	6,398281	0,006354
24,691952	6,426321	0,006354
24,701952	6,450538	0,003802
24,711952	6,481127	0,006354
24,721952	6,500245	0,003802
24,731952	6,529559	0,008906
24,741952	6,558874	0,00763
24,751952	6,592012	0,008906
24,761952	6,622601	0,005078
24,771952	6,665936	0,005078
24,800737	6,783194	0,006354
24,810737	6,817607	0,002526
24,820737	6,855843	0,005078
24,830737	6,881334	0,010181
24,840737	6,914472	0,008906
24,850737	6,937414	0,002526
24,860737	6,968003	0,008906
24,870737	6,99222	0,006354
24,880737	7,00624	0,008906
24,890737	7,018985	0,003802
24,903765	7,043201	0,002526
24,913765	7,063594	0,003802
24,923765	7,077614	0,00763
24,933765	7,091634	0,002526
24,943765	7,11585	0,008906
24,953765	7,124772	0,002526
24,963765	7,147714	0,008906
24,973765	7,163009	0,002526
24,983765	7,180852	0,006354
24,993765	7,20252	0,008906
25,00658	7,225461	0,006354
25,01658	7,252227	0,008906
25,02658	7,280267	0,003802
25,03658	7,310856	0,008906
25,04658	7,347818	0,008906
25,05658	7,380956	0,006354
25,06658	7,411545	0,006354
25,07658	7,449781	0,003802
25,08658	7,477821	0,006354
25,09658	7,514783	0,005078
25,109315	7,545372	0,006354
25,119315	7,584883	0,008906
25,129315	7,612923	0,006354
25,139315	7,649885	0,002526
25,149315	7,684298	0,003802
25,159315	7,72126	0,008906
25,169315	7,756947	0,005078
25,179315	7,788811	0,006354
25,189315	7,813027	0,002526
25,199315	7,842342	0,00763
25,21345	7,874205	0,010181
25,22345	7,900971	0,003802
25,23345	7,936658	0,006354
25,24345	7,971071	0,006354
25,25345	8,002934	0,003802
25,26345	8,042445	0,006354
25,27345	8,061563	0,008906
25,28345	8,08578	0,002526
25,29345	8,112545	0,006354
25,30345	8,132938	0,003802
25,317278	8,176273	0,003802
25,327278	8,205587	0,002526
25,337278	8,247647	0,006354
25,347278	8,284609	0,010181
25,357278	8,316473	0,010181
25,367278	8,345787	0,006354
25,377278	8,381474	0,006354
25,387278	8,412064	0,010181
25,397278	8,438829	0,006354
25,407278	8,457947	0,002526
25,420154	8,49236	0,006354
25,430154	8,514027	0,006354
25,440154	8,543342	0,008906
25,450154	8,568833	0,002526
25,460154	8,5905	0,006354
25,470154	8,594324	0,006354
25,480154	8,587951	0,006354
25,490154	8,587951	0,002526
25,500154	8,5905	0,006354
25,510154	8,594324	0,008906
25,523211	8,593049	0,008906
25,533211	8,589225	0,005078
25,543211	8,594324	0,010181
25,553211	8,594324	0,006354
25,563211	8,591774	0,002526
25,573211	8,587951	0,00763
25,583211	8,594324	0,006354
25,593211	8,587951	0,003802
25,603211	8,594324	0,006354
25,613211	8,5905	0,006354
25,632516	8,591774	0,006354
25,642516	8,594324	0,005078
25,652516	8,593049	0,008906
25,662516	8,575205	0,005078
25,672516	8,539518	0,006354
25,682516	8,496184	0,003802
25,692516	8,440104	0,002526
25,702516	8,386573	0,00763
25,712516	8,320296	0,006354
25,722516	8,261667	0,00763
25,745169	8,152056	0,006354
25,755169	8,106173	0,006354
25,765169	8,059014	0,002526
25,775169	8,018229	0,006354
25,785169	7,977443	0,010181
25,795169	7,932834	0,006354
25,805169	7,894598	0,006354
25,815169	7,84744	0,008906
25,825169	7,796458	0,006354
25,835169	7,737829	0,008906
25,852305	7,640963	0,008906
25,862305	7,56704	0,002526
25,872305	7,507136	0,005078
25,882305	7,433212	0,006354
25,892305	7,368211	0,002526
25,902305	7,313405	0,006354
25,912305	7,248403	0,010181
25,922305	7,183401	0,006354
25,932305	7,124772	0,001251
25,942305	7,063594	0,006354
25,972584	6,837999	0,006354
25,982584	6,748781	0,006354
25,992584	6,650641	0,006354
26,002584	6,558874	0,003802
26,012584	6,463283	0,006354
26,022584	6,367692	0,008906
26,032584	6,269552	0,002526
26,042584	6,172687	0,006354
26,052584	6,086017	0,006354
26,062584	5,991701	0,008906
26,080635	5,84003	0,003802
26,090635	5,771205	0,008906
26,100635	5,707477	0,003802
26,110635	5,636103	0,008906
26,120635	5,568552	0,00763
26,130635	5,516295	0,008906
26,140635	5,448745	0,006354
26,150635	5,381194	0,002526
26,160635	5,322565	0,008906
26,170635	5,256288	0,008906
26,19314	5,118637	0,008906
26,20314	5,057459	0,006354
26,21314	5,000104	0,006354
26,22314	4,947848	0,006354
26,23314	4,887944	0,002526
26,24314	4,828041	0,006354
26,25314	4,769412	0,006354
26,26314	4,705684	0,006354
26,27314	4,643232	0,006354
26,28314	4,579504	0,005078
26,298633	4,503032	0,010181
26,308633	4,454599	0,006354
26,318633	4,406166	0,006354
26,328633	4,355184	0,008906
26,338633	4,310575	0,002526
26,348633	4,26979	0,002526
26,358633	4,229004	0,006354
26,368633	4,192042	0,008906
26,378633	4,152531	0,008906
26,388633	4,105373	0,002526
26,407144	4,025077	0,006354
26,417144	3,977919	0,00763
26,427144	3,935859	0,006354
26,437144	3,895073	0,006354
26,447144	3,847915	0,008906
26,457144	3,808404	0,006354
26,467144	3,766344	0,008906
26,477144	3,721735	0,006354
26,487144	3,675851	0,005078
26,497144	3,627419	0,006354
26,518129	3,529279	0,002526
26,528129	3,485944	0,006354
26,538129	3,436237	0,006354
26,548129	3,38398	0,00763
26,558129	3,338097	0,008906
26,568129	3,282017	0,002526
26,578129	3,231035	0,006354
26,588129	3,183877	0,008906
26,598129	3,129071	0,006354
26,608129	3,07554	0,006354
26,629801	2,957008	0,005078
26,639801	2,906026	0,008906
26,649801	2,846122	0,002526
26,659801	2,802787	0,010181
26,669801	2,751806	0,002526
26,679801	2,703373	0,00763
26,689801	2,661313	0,010181
26,699801	2,605233	0,006354
26,709801	2,564447	0,010181
26,719801	2,522387	0,002526
26,749712	2,405129	0,006354
26,759712	2,365618	0,006354
26,769712	2,327382	0,005078
26,779712	2,292969	0,006354
26,789712	2,26238	0,008906
26,799712	2,227967	0,008906
26,809712	2,194829	0,008906
26,819712	2,15022	0,002526
26,829712	2,115807	0,006354
26,839712	2,075022	0,010181
26,863091	1,985804	0,008906
26,873091	1,941195	0,006354
26,883091	1,895311	0,008906
26,893091	1,851976	0,008906
26,903091	1,804818	0,003802
26,913091	1,753836	0,008906
26,923091	1,707953	0,005078
26,933091	1,658245	0,006354
26,943091	1,607264	0,006354
26,953091	1,555007	0,008906
26,970957	1,461965	0,006354
26,980957	1,405885	0,010181
26,990957	1,35108	0,003802
27,000957	1,297549	0,006354
27,010957	1,246567	0,008906
27,020957	1,198134	0,005078
27,030957	1,1548	0,008906
27,040957	1,103818	0,002526
27,050957	1,064307	0,006354
27,060957	1,023522	0,006354
27,074906	0,961069	0,005078
27,084906	0,919009	0,005078
27,094906	0,870576	0,002526
27,104906	0,831065	0,002526
27,114906	0,789005	0,002526
27,124906	0,753318	0,006354
27,134906	0,709983	0,006354
27,144906	0,669198	0,005078
27,154906	0,63606	0,006354
27,164906	0,596549	0,002526
27,193248	0,485663	0,006354
27,203248	0,45125	0,008906
27,213248	0,418112	0,006354
27,223248	0,378601	0,006354
27,233248	0,34164	0,008906
27,243248	0,302129	0,002526
27,253248	0,26899	0,008906
27,263248	0,234578	0,006354
27,273248	0,192518	0,003802
27,283248	0,149183	0,006354
27,306591	0,066338	0,006354
27,316591	0,021729	0,002526
27,326591	-0,013959	0,006354
27,336591	-0,047097	0,00763
27,346591	-0,08151	0,006354
27,356591	-0,118472	0,008906
27,366591	-0,154159	0,006354
27,376591	-0,183473	0,008906
27,386591	-0,216612	0,00763
27,396591	-0,248475	0,002526
27,426877	-0,327497	0,003802
27,436877	-0,344066	0,002526
27,446877	-0,367008	0,003802
27,456877	-0,38995	0,003802
27,466877	-0,406519	0,006354
27,476877	-0,425637	0,006354
27,486877	-0,444755	0,006354
27,496877	-0,462599	0,003802
27,506877	-0,477893	0,002526
27,516877	-0,495737	0,005078
27,543862	-0,531424	0,010181
27,553862	-0,547993	0,002526
27,563862	-0,55819	0,006354
27,573862	-0,576033	0,010181
27,583862	-0,588779	0,010181
27,593862	-0,602799	0,002526
27,603862	-0,618093	0,011457
27,613862	-0,635937	0,00763
27,623862	-0,649957	0,003802
27,633862	-0,660153	0,005078
27,652982	-0,692017	0,006354
27,662982	-0,700939	0,006354
27,672982	-0,720057	0,002526
27,682982	-0,737901	0,008906
27,692982	-0,750646	0,006354
27,702982	-0,759568	0,008906
27,712982	-0,778686	0,002526
27,722982	-0,790157	0,008906
27,732982	-0,805452	0,002526
27,742982	-0,819472	0,008906
27,766676	-0,855159	0,006354
27,776676	-0,867904	0,005078
27,786676	-0,889572	0,006354
27,796676	-0,902317	0,00763
27,806676	-0,915063	0,006354
27,816676	-0,932906	0,008906
27,826676	-0,953299	0,005078
27,836676	-0,969868	0,003802
27,846676	-0,985163	0,010181
27,856676	-1,005555	0,00763
27,880272	-1,042517	0,003802
27,890272	-1,057812	0,010181
27,900272	-1,083303	0,002526
27,910272	-1,096048	0,006354
27,920272	-1,112617	0,008906
27,930272	-1,125363	0,00763
27,940272	-1,139383	0,008906
27,950272	-1,154677	0,006354
27,960272	-1,167423	0,008906
27,970272	-1,182717	0,008906
27,988603	-1,214581	0,003802
27,998603	-1,224777	0,008906
28,008603	-1,252817	0,002526
28,018603	-1,261739	0,002526
28,028603	-1,27321	0,010181
28,038603	-1,289779	0,003802
28,048603	-1,299975	0,008906
28,058603	-1,310172	0,002526
28,068603	-1,320368	0,006354
28,078603	-1,331839	0,008906
28,092692	-1,345859	0,008906
28,102692	-1,349683	0,006354
28,112692	-1,353506	0,003802
28,122692	-1,358605	0,008906
28,132692	-1,35733	0,008906
28,142692	-1,363703	0,002526
28,152692	-1,362428	0,006354
28,162692	-1,363703	0,010181
28,172692	-1,366252	0,00763
28,182692	-1,366252	0,006354
28,209929	-1,362428	0,006354
28,219929	-1,35733	0,006354
28,229929	-1,356055	0,006354
28,239929	-1,35733	0,008906
28,249929	-1,35733	0,008906
28,259929	-1,361154	0,006354
28,269929	-1,359879	0,003802
28,279929	-1,353506	0,005078
28,289929	-1,350957	0,010181
28,299929	-1,344585	0,006354
28,327375	-1,296152	0,006354
28,337375	-1,275759	0,008906
28,347375	-1,255366	0,005078
28,357375	-1,224777	0,010181
28,367375	-1,192914	0,006354
28,377375	-1,16105	0,002526
28,387375	-1,130461	0,002526
28,397375	-1,102421	0,005078
28,407375	-1,069283	0,008906
28,417375	-1,041243	0,006354
28,44831	-0,966044	0,008906
28,45831	-0,944377	0,002526
28,46831	-0,902317	0,002526
28,47831	-0,858983	0,010181
28,48831	-0,81055	0,006354
28,49831	-0,771039	0,006354
28,50831	-0,721332	0,006354
28,51831	-0,677997	0,008906
28,52831	-0,623192	0,008906
28,53831	-0,578583	0,006354
28,567876	-0,411617	0,008906
28,577876	-0,358086	0,006354
28,587876	-0,304555	0,002526
28,597876	-0,242102	0,008906
28,607876	-0,194944	0,002526
28,617876	-0,12357	0,008906
28,627876	-0,061117	0,006354
28,637876	-0,002488	0,006354
28,647876	0,061239	0,005078
28,657876	0,121143	0,006354
28,688755	0,302129	0,005078
28,698755	0,360758	0,006354
28,708755	0,418112	0,006354
28,718755	0,470369	0,003802
28,728755	0,530272	0,006354
28,738755	0,590176	0,008906
28,748755	0,63606	0,003802
28,758755	0,683218	0,002526
28,768755	0,739298	0,001251
28,778755	0,787731	0,008906
28,802985	0,885871	0,008906
28,812985	0,924107	0,002526
28,822985	0,967442	0,006354
28,832985	1,0146	0,002526
28,842985	1,055385	0,008906
28,852985	1,103818	0,008906
28,862985	1,152251	0,008906
28,872985	1,19686	0,006354
28,882985	1,247842	0,006354
28,892985	1,297549	0,006354
28,911894	1,399513	0,006354
28,921894	1,455593	0,003802
28,931894	1,512947	0,006354
28,941894	1,572851	0,003802
28,951894	1,640402	0,006354
28,961894	1,700305	0,003802
28,971894	1,770405	0,008906
28,981894	1,835407	0,005078
28,991894	1,89786	0,006354
29,001894	1,976882	0,006354
29,026032	2,124729	0,006354
29,036032	2,191005	0,005078
29,046032	2,252184	0,006354
29,056032	2,31846	0,006354
29,066032	2,38856	0,003802
29,076032	2,457386	0,010181
29,086032	2,516015	0,006354
29,096032	2,578467	0,008906
29,106032	2,642195	0,008906
29,116032	2,700824	0,003802
29,132038	2,805337	0,006354
29,142038	2,860142	0,006354
29,152038	2,928967	0,006354
29,162038	2,982498	0,006354
29,172038	3,044951	0,002526
29,182038	3,102306	0,008906
29,192038	3,15966	0,003802
29,202038	3,222113	0,006354
29,212038	3,282017	0,010181
29,222038	3,336822	0,005078
29,240585	3,450257	0,006354
29,250585	3,511435	0,006354
29,260585	3,563691	0,006354
29,270585	3,623595	0,002526
29,280585	3,686048	0,006354
29,290585	3,738304	0,006354
29,300585	3,786737	0,008906
29,310585	3,833895	0,006354
29,320585	3,87723	0,006354
29,330585	3,929486	0,006354
29,354457	4,026351	0,005078
29,364457	4,070961	0,006354
29,374457	4,110471	0,006354
29,384457	4,149982	0,006354
29,394457	4,193317	0,008906
29,404457	4,226455	0,003802
29,414457	4,273613	0,005078
29,424457	4,309301	0,00763
29,434457	4,359008	0,006354
29,444457	4,39597	0,006354
29,47568	4,542542	0,008906
29,48568	4,59225	0,006354
29,49568	4,639408	0,002526
29,50568	4,694213	0,008906
29,51568	4,741372	0,006354
29,52568	4,794903	0,003802
29,53568	4,843335	0,006354
29,54568	4,894317	0,006354
29,55568	4,941475	0,006354
29,56568	4,989908	0,002526
29,598516	5,151775	0,002526
29,608516	5,210404	0,006354
29,618516	5,257563	0,006354
29,628516	5,30727	0,006354
29,638516	5,354428	0,008906
29,648516	5,399037	0,00763
29,658516	5,455117	0,005078
29,668516	5,509923	0,006354
29,678516	5,564728	0,006354
29,688516	5,628456	0,006354
29,702767	5,717674	0,006354
29,712767	5,777577	0,006354
29,722767	5,828559	0,006354
29,732767	5,885914	0,008906
29,742767	5,934346	0,006354
29,752767	5,996799	0,006354
29,762767	6,040134	0,006354
29,772767	6,09239	0,008906
29,782767	6,136999	0,002526
29,792767	6,182883	0,002526
29,819051	6,281023	0,006354
29,829051	6,31671	0,002526
29,839051	6,356221	0,002526
29,849051	6,399556	0,006354
29,859051	6,437792	0,008906
29,869051	6,469656	0,008906
29,879051	6,505343	0,002526
29,889051	6,543579	0,005078
29,899051	6,574168	0,010181
29,909051	6,61113	0,008906
29,920779	6,657014	0,006354
29,930779	6,693976	0,006354
29,940779	6,729663	0,002526
29,950779	6,774272	0,008906
29,960779	6,80741	0,008906
29,970779	6,843098	0,006354
29,980779	6,87751	0,003802
29,990779	6,923394	0,008906
30,000779	6,965454	0,008906
30,010779	7,001141	0,006354
30,02421	7,0483	0,003802
30,03421	7,091634	0,006354
30,04421	7,131145	0,008906
30,05421	7,163009	0,002526
30,06421	7,19997	0,006354
30,07421	7,236932	0,008906
30,08421	7,263698	0,006354
30,09421	7,289189	0,003802
30,10421	7,319778	0,005078
30,11421	7,34272	0,008906
30,13817	7,387329	0,005078
30,14817	7,407721	0,008906
30,15817	7,415369	0,005078
30,16817	7,428114	0,006354
30,17817	7,435761	0,005078
30,18817	7,451056	0,006354
30,19817	7,471449	0,008906
30,20817	7,48292	0,006354
30,21817	7,503312	0,003802
30,22817	7,514783	0,006354
30,24217	7,542823	0,006354
30,25217	7,561941	0,006354
30,26217	7,583609	0,002526
30,27217	7,606551	0,002526
30,28217	7,639689	0,008906
30,29217	7,674102	0,002526
30,30217	7,699592	0,006354
30,31217	7,723809	0,003802
30,32217	7,753123	0,008906
30,33217	7,768418	0,005078
30,35489	7,809203	0,002526
30,36489	7,828322	0,002526
30,37489	7,858911	0,005078
30,38489	7,897147	0,006354
30,39489	7,927736	0,005078
30,40489	7,962149	0,010181
30,41489	7,992738	0,002526
30,42489	8,034798	0,006354
30,43489	8,074309	0,006354
30,44489	8,118918	0,005078
30,475558	8,243823	0,008906
30,485558	8,275687	0,002526
30,495558	8,317747	0,006354
30,505558	8,35216	0,005078
30,515558	8,373827	0,002526
30,525558	8,409514	0,010181
30,535558	8,435005	0,003802
30,545558	8,461771	0,002526
30,555558	8,498733	0,008906
30,565558	8,524224	0,002526
30,594718	8,591774	0,006354
30,604718	8,594324	0,006354
30,614718	8,587951	0,006354
30,624718	8,5905	0,006354
30,634718	8,5905	0,006354
30,644718	8,594324	0,010181
30,654718	8,593049	0,005078
30,664718	8,591774	0,006354
30,674718	8,5905	0,006354
30,684718	8,589225	0,001251
30,703634	8,594324	0,010181
30,713634	8,591774	0,006354
30,723634	8,591774	0,008906
30,733634	8,586676	0,002526
30,743634	8,587951	0,006354
30,753634	8,587951	0,006354
30,763634	8,591774	0,003802
30,773634	8,591774	0,002526
30,783634	8,595598	0,006354
30,793634	8,595598	0,005078
30,817353	8,553538	0,002526
30,827353	8,526773	0,006354
30,837353	8,493634	0,006354
30,847353	8,456673	0,002526
30,857353	8,419711	0,002526
30,867353	8,3802	0,003802
30,877353	8,340689	0,003802
30,887353	8,292256	0,003802
30,897353	8,24	0,003802
30,907353	8,182645	0,003802
30,926464	8,065387	0,006354
30,936464	8,00166	0,002526
30,946464	7,939207	0,006354
30,956464	7,870382	0,008906
30,966464	7,797732	0,008906
30,976464	7,713612	0,002526
30,986464	7,635865	0,006354
30,996464	7,537725	0,002526
31,006464	7,448507	0,006354
31,016464	7,351641	0,001251
31,037399	7,152812	0,006354
31,047399	7,066143	0,008906
31,057399	6,962905	0,00763
31,067399	6,868589	0,002526
31,077399	6,760252	0,006354
31,087399	6,65319	0,006354
31,097399	6,549952	0,002526
31,107399	6,446714	0,003802
31,117399	6,354947	0,002526
31,127399	6,267003	0,002526
31,149062	6,100037	0,002526
31,159062	6,021016	0,006354
31,169062	5,93817	0,006354
31,179062	5,861697	0,008906
31,189062	5,773754	0,006354
31,199062	5,702379	0,006354
31,209062	5,624632	0,006354
31,219062	5,554532	0,006354
31,229062	5,490805	0,003802
31,239062	5,434725	0,006354
31,26956	5,272857	0,008906
31,27956	5,207855	0,006354
31,28956	5,149226	0,00763
31,29956	5,075303	0,008906
31,30956	5,002654	0,006354
31,31956	4,927455	0,002526
31,32956	4,852257	0,003802
31,33956	4,76049	0,006354
31,34956	4,672546	0,006354
31,35956	4,568033	0,010181
31,382313	4,310575	0,006354
31,392313	4,209886	0,003802
31,402313	4,123217	0,006354
31,412313	4,030175	0,008906
31,422313	3,944781	0,006354
31,432313	3,872131	0,006354
31,442313	3,799482	0,008906
31,452313	3,740853	0,002526
31,462313	3,673302	0,002526
31,472313	3,615948	0,010181
31,501845	3,450257	0,008906
31,511845	3,394177	0,002526
31,521845	3,334273	0,006354
31,531845	3,276919	0,002526
31,541845	3,223388	0,006354
31,551845	3,17368	0,008906
31,561845	3,112502	0,006354
31,571845	3,055148	0,00763
31,581845	2,992695	0,008906
31,591845	2,930242	0,006354
31,608402	2,821906	0,008906
31,618402	2,749257	0,00763
31,628402	2,675333	0,010181
31,638402	2,59886	0,008906
31,648402	2,52876	0,005078
31,658402	2,456111	0,002526
31,668402	2,380913	0,002526
31,678402	2,308264	0,002526
31,688402	2,238164	0,006354
31,698402	2,161691	0,008906
31,714785	2,049531	0,002526
31,724785	1,985804	0,006354
31,734785	1,924625	0,002526
31,744785	1,864722	0,003802
31,754785	1,808642	0,003802
31,764785	1,75766	0,006354
31,774785	1,710502	0,003802
31,784785	1,667167	0,006354
31,794785	1,61746	0,006354
31,804785	1,576674	0,008906
31,820295	1,511673	0,003802
31,830295	1,475985	0,006354
31,840295	1,441573	0,006354
31,850295	1,395689	0,005078
31,860295	1,358727	0,003802
31,870295	1,321765	0,003802
31,880295	1,283529	0,010181
31,890295	1,236371	0,002526
31,900295	1,19686	0,002526
31,910295	1,158623	0,005078
31,940471	1,038816	0,006354
31,950471	0,998031	0,008906
31,960471	0,952147	0,003802
31,970471	0,906263	0,006354
31,980471	0,868027	0,008906
31,990471	0,820869	0,006354
32,000471	0,778809	0,003802
32,010471	0,741847	0,002526
32,020471	0,689591	0,00763
32,030471	0,648805	0,00763
32,045434	0,590176	0,00763
32,055434	0,545567	0,003802
32,065434	0,513703	0,008906
32,075434	0,475467	0,003802
32,085434	0,442329	0,006354
32,095434	0,42321	0,008906
32,105434	0,393896	0,002526
32,115434	0,373503	0,006354
32,125434	0,351836	0,00763
32,135434	0,331443	0,008906
32,16284	0,263892	0,008906
32,17284	0,233303	0,005078
32,18284	0,209087	0,008906
32,19284	0,17085	0,002526
32,20284	0,146634	0,010181
32,21284	0,113496	0,006354
32,22284	0,084181	0,008906
32,23284	0,047219	0,006354
32,24284	0,01663	0,006354
32,25284	-0,012684	0,008906
32,2808	-0,100628	0,008906
32,2908	-0,132492	0,002526
32,3008	-0,157982	0,005078
32,3108	-0,183473	0,006354
32,3208	-0,212788	0,003802
32,3308	-0,238279	0,006354
32,3408	-0,261221	0,006354
32,3508	-0,294359	0,005078
32,3608	-0,324948	0,006354
32,3708	-0,352988	0,002526
32,391959	-0,402695	0,00763
32,401959	-0,429461	0,006354
32,411959	-0,449853	0,010181
32,421959	-0,475344	0,003802
32,431959	-0,499561	0,008906
32,441959	-0,528875	0,003802
32,451959	-0,555641	0,006354
32,461959	-0,582406	0,006354
32,471959	-0,602799	0,010181
32,481959	-0,62829	0,008906
32,502175	-0,680546	0,002526
32,512175	-0,700939	0,006354
32,522175	-0,723881	0,006354
32,532175	-0,751921	0,006354
32,542175	-0,771039	0,006354
32,552175	-0,799079	0,003802
32,562175	-0,823295	0,006354
32,572175	-0,839864	0,008906
32,582175	-0,86663	0,010181
32,592175	-0,889572	0,008906
32,614505	-0,949475	0,003802
32,624505	-0,971143	0,006354
32,634505	-0,990261	0,002526
32,644505	-1,014477	0,006354
32,654505	-1,029772	0,006354
32,664505	-1,051439	0,006354
32,674505	-1,075655	0,003802
32,684505	-1,093499	0,002526
32,694505	-1,111343	0,008906
32,704505	-1,130461	0,003802
32,729932	-1,178894	0,002526
32,739932	-1,195463	0,006354
32,749932	-1,220954	0,008906
32,759932	-1,232425	0,006354
32,769932	-1,255366	0,008906
32,779932	-1,270661	0,002526
32,789932	-1,283406	0,006354
32,799932	-1,291054	0,008906
32,809932	-1,305074	0,008906
32,819932	-1,311446	0,003802
32,849586	-1,32929	0,006354
32,859586	-1,333114	0,008906
32,869586	-1,333114	0,003802
32,879586	-1,334388	0,008906
32,889586	-1,336937	0,005078
32,899586	-1,336937	0,006354
32,909586	-1,331839	0,006354
32,919586	-1,331839	0,010181
32,929586	-1,330565	0,008906
32,939586	-1,336937	0,006354
32,971038	-1,339486	0,008906
32,981038	-1,349683	0,006354
32,991038	-1,345859	0,00763
33,001038	-1,350957	0,008906
33,011038	-1,348408	0,003802
33,021038	-1,348408	0,002526
33,031038	-1,348408	0,006354
33,041038	-1,348408	0,008906
33,051038	-1,353506	0,005078
33,061038	-1,352232	0,006354
33,082931	-1,348408	0,010181
33,092931	-1,358605	0,003802
33,102931	-1,353506	0,008906
33,112931	-1,35733	0,006354
33,122931	-1,35733	0,003802
33,132931	-1,361154	0,006354
33,142931	-1,358605	0,002526
33,152931	-1,356055	0,005078
33,162931	-1,356055	0,006354
33,172931	-1,359879	0,008906
33,192176	-1,361154	0,006354
33,202176	-1,361154	0,006354
33,212176	-1,363703	0,002526
33,222176	-1,361154	0,006354
33,232176	-1,359879	0,006354
33,242176	-1,354781	0,008906
33,252176	-1,356055	0,008906
33,262176	-1,35733	0,006354
33,272176	-1,359879	0,002526
33,282176	-1,353506	0,006354
33,31162	-1,345859	0,008906
33,32162	-1,339486	0,006354
33,33162	-1,320368	0,006354
33,34162	-1,307623	0,002526
33,35162	-1,289779	0,006354
33,36162	-1,270661	0,008906
33,37162	-1,261739	0,002526
33,38162	-1,228601	0,003802
33,39162	-1,191639	0,006354
33,40162	-1,16105	0,006354
33,431741	-1,050164	0,006354
33,441741	-1,00683	0,006354
33,451741	-0,959672	0,00763
33,461741	-0,907415	0,005078
33,471741	-0,858983	0,006354
33,481741	-0,797804	0,002526
33,491741	-0,74045	0,001251
33,501741	-0,674173	0,006354
33,511741	-0,609172	0,008906
33,521741	-0,541621	0,010181
33,534901	-0,440932	0,003802
33,544901	-0,358086	0,005078
33,554901	-0,279064	0,006354
33,564901	-0,197493	0,006354
33,574901	-0,10955	0,002526
33,584901	-0,020331	0,003802
33,594901	0,073985	0,006354
33,604901	0,158105	0,006354
33,614901	0,253696	0,005078
33,624901	0,342914	0,006354
33,643746	0,499683	0,006354
33,653746	0,594	0,008906
33,663746	0,67812	0,010181
33,673746	0,768612	0,008906
33,683746	0,856556	0,008906
33,693746	0,939402	0,00763
33,703746	1,036267	0,003802
33,713746	1,136956	0,006354
33,723746	1,229998	0,008906
33,733746	1,325589	0,006354
33,747731	1,472162	0,002526
33,757731	1,570302	0,008906
33,767731	1,67354	0,006354
33,777731	1,778053	0,010181
33,787731	1,878742	0,006354
33,797731	1,978156	0,006354
33,807731	2,077571	0,005078
33,817731	2,171887	0,006354
33,827731	2,26238	0,006354
33,837731	2,354147	0,005078
33,852467	2,489249	0,006354
33,862467	2,575918	0,008906
33,872467	2,660038	0,005078
33,882467	2,740335	0,005078
33,892467	2,818082	0,002526
33,902467	2,897104	0,006354
33,912467	2,968478	0,006354
33,922467	3,043677	0,006354
33,932467	3,1176	0,006354
33,942467	3,185151	0,008906
33,973448	3,394177	0,006354
33,983448	3,4681	0,008906
33,993448	3,539475	0,002526
34,003448	3,615948	0,010181
34,013448	3,693695	0,010181
34,023448	3,763795	0,006354
34,033448	3,830071	0,006354
34,043448	3,903995	0,002526
34,053448	3,976644	0,006354
34,063448	4,049293	0,006354
34,093473	4,265966	0,006354
34,103473	4,337341	0,008906
34,113473	4,40999	0,006354
34,123473	4,481364	0,006354
34,133473	4,552739	0,005078
34,143473	4,621564	0,002526
34,153473	4,692939	0,006354
34,163473	4,76049	0,002526
34,173473	4,839512	0,006354
34,183473	4,90069	0,008906
34,206997	5,052361	0,006354
34,216997	5,126284	0,008906
34,226997	5,187463	0,006354
34,236997	5,261386	0,002526
34,246997	5,334035	0,005078
34,256997	5,397763	0,006354
34,266997	5,464039	0,003802
34,276997	5,530315	0,002526
34,286997	5,597866	0,002526
34,296997	5,669241	0,003802
34,316907	5,799245	0,006354
34,326907	5,866796	0,005078
34,336907	5,929248	0,003802
34,346907	5,989152	0,006354
34,356907	6,052879	0,003802
34,366907	6,117881	0,006354
34,376907	6,181608	0,005078
34,386907	6,24661	0,006354
34,396907	6,311612	0,008906
34,406907	6,381712	0,010181
34,437905	6,616228	0,006354
34,447905	6,700349	0,005078
34,457905	6,77937	0,003802
34,467905	6,850745	0,005078
34,477905	6,920845	0,006354
34,487905	6,979474	0,008906
34,497905	7,040652	0,010181
34,507905	7,099281	0,006354
34,517905	7,159185	0,006354
34,527905	7,219089	0,006354
34,543439	7,315954	0,00763
34,553439	7,369485	0,008906
34,563439	7,421741	0,005078
34,573439	7,477821	0,006354
34,583439	7,535176	0,006354
34,593439	7,589981	0,008906
34,603439	7,647336	0,006354
34,613439	7,716162	0,006354
34,623439	7,792634	0,002526
34,633439	7,860185	0,002526
34,647696	7,981267	0,010181
34,657696	8,048818	0,008906
34,667696	8,109996	0,006354
34,677696	8,163527	0,006354
34,687696	8,214509	0,005078
